PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 8.5 uM,Standard Deviation,Inhibition at 8.5 uM [1],Inhibition at 8.5 uM [2],Inhibition at 8.5 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Normalized average percent inhibition of the counterscreen at a compound concentration of 8.5 micromolar.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 1.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 2.,Normalized percent inhibition of the confirmation screen at a compound concentration of 8.5 uM. Replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
824,85305352,16192804,CCN\1C2=C(C=C(C(=C2)C)C)S/C1=C\C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-],Inactive,8,,,8.47,3.9636,13.8641,4.4453,7.11508
825,144099389,60160443,C1CCC(CC1)C(=O)OC23CCCN(C2)/C(=C/C4=CC=NC=C4)/C3,Inactive,8,,,8.44,4.92919,15.4086,4.89743,5.00786
826,850120,652627,C1CCC(CC1)CNS(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC=CS3,Inactive,8,,,8.42,7.86722,-1.72919,17.4444,9.5306
827,56317681,24979996,CN(CCOC1=CC=CC=C1)C(=O)C2=CC(=C(C=C2)OCC(=O)NC3=CC=CC(=C3)C(F)(F)F)OC,Inactive,8,,,8.41,0.892291,7.55572,8.02293,9.63841
828,24796674,720985,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CC(=CC=C3)N,Inactive,8,,,8.4,5.83045,4.92813,16.6074,3.64956
829,864979,666227,CC1=C2C(=NC(=N1)N3CCN(CC3)CC4=CC=CC=C4)CC(CC2=O)C5=CC(=C(C=C5)OC)OC,Inactive,8,,,8.39,0.556077,9.13212,8.22722,7.79799
830,103073840,20968099,CCCCN(CCCNC(=O)C1=CC2=C(C=C1)N(CC(=O)N2)C)C3=CC=CC=C3,Inactive,8,,,8.37,4.52853,9.58004,2.32044,13.2137
831,49724690,6461315,CC1=CC(=C(C=C1C)Br)S(=O)(=O)NCC2=CC=NC=C2,Inactive,8,,,8.36,2.59049,11.5682,8.28006,5.22424
832,103074087,49789569,C1CN(CCN1C2=CC=CC=C2)C3=NC=NC4=C3N=CN4[C@H]5CN(C[C@H](O5)CO)CC6=CC=NC=C6,Inactive,8,,,8.35,4.40538,14.5449,5.83711,4.67167
833,51087849,12627145,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=C(C=C4)O)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Inactive,8,,,8.35,3.03929,4.23221,9.33175,11.4792
834,7972883,801271,CN(C)C1=CC=C(C=C1)NC(=S)C2=CC=CC=N2,Inactive,8,,,8.34,7.41087,0.551309,18.3057,6.15282
835,17511621,12005541,CCOC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=CC=C4.[Br-],Inactive,8,,,8.33,2.31478,9.42329,5.10707,10.4495
836,17410676,1456592,CC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CS3)C(=O)N1CC4=CC=C(C=C4)Cl,Inactive,8,,,8.31,3.90996,4.44707,13.6704,6.82433
837,56319589,24980848,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)CNC2=CC(=CC=C2)S(=O)(=O)N3CCOCC3)C,Inactive,8,,,8.28,3.60491,7.79761,12.9126,4.12162
838,26730489,2798075,CC1=CC(=CC(=C1Cl)C)OC2=NC=C(C=C2)N,Inactive,8,,,8.26,3.0722,6.33354,12.5993,5.85701
839,24835838,2476398,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)NNC(=O)C4=CC=CC=C4,Inactive,8,,,8.23,3.48974,4.26351,12.7558,7.66521
840,24805317,16192713,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=CC(=C2)C)CCCCC.[Cl-],Inactive,8,,,8.21,0.862108,8.82648,8.8144,6.99166
841,49717716,20912355,C1CCC2=NC3=C(N2CC1)N=CN=C3N4CCCC(C4)C(=O)NCC5CCN(CC5)CC6=CC=C(C=C6)Cl,Inactive,8,,,8.17,3.64508,5.26226,5.94168,13.3119
842,24781497,16187547,CN(CC1=CC=C(C=C1)OCC(CN2CCCCC2)O)CC3=CC=NC4=CC=CC=C34,Inactive,8,,,8.15,3.88629,12.2814,9.23315,2.94732
843,26667982,647155,CC1=C(SC2=NC=NC(=C12)N3CCN(CC3)C(=O)C4=CC(=C(C(=C4)OC)OC)OC)C,Inactive,8,,,8.15,0.962464,6.83949,9.13063,8.46622
844,22409943,2537693,C1=CC=C(C=C1)CN2C(=NN=C2SCC3=NN=C(O3)C4=CC=C(C=C4)Cl)C5=CC=CS5,Inactive,8,,,8.12,2.28753,11.347,6.31166,6.70051
845,49817062,24816733,COC1=C(C=C(C=C1)C2=CSC(=N2)NC(=O)C3CCN(CC3)C(=O)C4=CC=C(C=C4)F)OC,Inactive,8,,,8.1,1.90802,5.41337,9.1939,9.68338
846,24830415,15055242,CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCCC3)C.[I-],Inactive,8,,,8.09,4.8401,1.97586,8.48563,13.8119
847,843298,645578,CC1CCCC(N1C(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCC(CC3)N4C5=C(C=C(C=C5)C)N=N4)C,Inactive,8,,,8.09,2.05915,7.0632,10.9582,6.23542
848,143472207,135976680,C1=CNC(=C1)/C=N/NC(=O)CSC2=C(C=CC(=C2)Cl)Cl,Inactive,8,,,8.08,3.87158,7.90411,12.9002,3.42145
849,24833771,4880991,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)CN3CCCC4=CC=CC=C43,Inactive,8,,,8,5.30998,1.64782,7.71451,14.645
850,24812501,16193680,CCC1=CC=C(C=C1)C2=NC(=C(O2)C)CSCC(=O)NCC3=CC=CO3,Inactive,8,,,7.98,0.368913,8.00126,8.42625,7.52312
851,92763821,3826912,C=C1CC2(CC(OC(C2)C3=CC=CC=C3)C4=CC=CC=C4)OC1=O,Inactive,8,,,7.98,1.91708,10.2892,8.04945,5.59498
852,24804728,3223588,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)C(=S)NCCC3=CC(=C(C=C3)OC)OC,Inactive,8,,,7.97,2.0668,7.43028,5.75688,10.7315
853,24805309,16192712,C[N+]1=C2N(C3=CC=CC=C31)N=C(CS2)C4=CC=C(C=C4)C5=CC=CC=C5.[Br-],Inactive,8,,,7.97,6.10333,5.43861,16.3803,2.08688
854,56323272,24687081,CN(CC1=C(C(=C(C=C1)OC)OC)OC)C(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)C4=CC=CC=C4,Inactive,8,,,7.97,1.33153,8.65225,9.14307,6.10522
855,85146096,44142069,CC1=CSC(=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,Inactive,8,,,7.92,1.51269,10.0606,6.76273,6.94884
856,49816991,24816687,C1CN(CCC1C(=O)NC2=CC=C(C=C2)OC3=CN=CC=C3)CC4=C(C=CC(=C4)Cl)O,Inactive,8,,,7.88,5.61413,6.39145,1.87019,15.3781
857,49720001,20927379,CCC1=CC=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)SC(C(=O)N4)C,Inactive,8,,,7.88,5.93055,16.2253,4.39725,3.00754
858,3716097,2999470,CCN(CC)P(=O)(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)NC(=O)OC)N(CC)CC,Inactive,7,,,7.83,2.10633,9.60245,4.87358,9.02498
859,22405037,13481921,CC1=CC=C(C=C1)C2=CC3=CC=CC=[N+]3C=C2C4=CC=C(C=C4)C.[Br-],Inactive,7,,,7.83,5.58601,0.789181,8.25917,14.4522
860,56319140,24980640,CN(CC1=CC(=CC=C1)OC)C(=O)C2=CC(=C(C=C2)OCC(=O)NC3=CC=CC(=C3)C(F)(F)F)OC,Inactive,7,,,7.82,3.90745,8.65953,12.1341,2.67334
861,14723536,2207528,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCOCC3,Inactive,7,,,7.77,5.81844,9.54519,-0.0815263,13.8334
862,14736045,5066105,CCN1C(=NN=C1SCC(=O)N2CCN(CC2)C3=CC=CC=C3)C4=CNC5=CC=CC=C54,Inactive,7,,,7.75,2.87359,8.79102,3.8295,10.6342
863,26661299,1418293,CC1=CC(=O)C2=C(N1CC(=O)NC3=CC=CC=C3OC)C(=CC=C2)OC,Inactive,7,,,7.72,3.301,3.2013,8.96752,10.9933
864,99495214,46948480,CC1=C(SC(=O)N1CC2=CC=C(C=C2)S(=O)(=O)N(C)C)C(=O)NCC3=CC=C(C=C3)OC,Inactive,7,,,7.72,3.34464,4.16574,12.1985,6.78744
865,17511744,12005560,CC1=CC=C(C=C1)C2=C[N+]3=CC=CC=C3N2CC4=CC=C(C=C4)OC.[Br-],Inactive,7,,,7.71,4.25593,11.1873,10.2304,1.71876
866,14746031,2405889,CC1=CC(=C(C=C1)C(C)C)OCC(=O)C2=C(C(=C(N2)C)C(=O)C)C,Inactive,7,,,7.71,2.0645,6.65885,5.86944,10.5899
867,14736914,5362868,CC1CCC/C=C/C2CC(CC2C(/C=C/C(=O)O1)O)O,Inactive,7,,,7.69,1.37914,8.38112,5.76974,8.9314
868,49816683,2242946,COC1=C(C=CC(=C1)S(=O)(=O)NCC2=CC=NC=C2)Br,Inactive,7,,,7.65,2.73325,8.74629,10.3168,3.89523
869,24788865,1504737,CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CC=C3)C(C)C,Inactive,7,,,7.65,2.96155,7.41393,4.14359,11.3865
870,49666604,3849964,CC1C(=O)N(C2=CC=CC=C2N1C(=O)C3=C(C=CC=C3F)F)CC4=CC(=CC=C4)OC,Inactive,7,,,7.62,1.38566,9.49808,7.18296,6.19101
871,49716802,20968908,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)CS(=O)CC(=O)NCCCN3CCN(CC3)CC4=CC=CC=C4,Inactive,7,,,7.62,3.81909,6.29621,12.8189,3.7502
872,844482,6603129,C1=CC=C(C=C1)CNC2=NC=NC3=CC=CC=C32.Cl,Inactive,7,,,7.62,2.06267,9.08423,4.70206,9.07104
873,87349593,16193034,CCN\1C2=C(C=C(C(=C2)C)C)S/C1=C/C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-],Inactive,7,,,7.61,0.523874,7.59592,8.26053,6.97758
874,14746993,2347431,CCN(CC)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCOCC4,Inactive,7,,,7.56,6.2611,15.1205,7.76467,-0.211841
875,49722311,24791863,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC(=NN4C)C)C,Inactive,7,,,7.55,0.858029,6.42493,7.72368,8.50535
876,89855234,44825723,CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5,Inactive,7,,,7.55,1.93203,4.83104,8.6715,9.14616
877,125305658,53382992,CCC(C(=O)NCC1=CC=CC=C1)N2C3=CC=CC=C3N=C2CSCCOC4=CC=CC=C4,Inactive,7,,,7.52,6.19497,-1.19547,12.6686,11.0788
878,49678003,2443590,COC1=CC=CC=C1CNC2=C3C=CSC3=NC=N2,Inactive,7,,,7.45,1.80691,7.77325,5.08837,9.47807
879,14738999,1257997,CCC1=NC(=CN1S(=O)(=O)C2=C(C(=C(C(=C2)C)OC)C)C)C,Inactive,7,,,7.42,0.995299,8.54242,6.12256,7.58944
880,89856043,16238908,CN(C1=CC=C(C=C1)OCC(=O)N2CCN(CC2)C/C=C/C3=CC=CC=C3)S(=O)(=O)C4=CC=CS4.Cl,Inactive,7,,,7.41,2.05288,10.3119,5.82401,6.10362
881,99494498,46948007,CC1=C(SC(=O)N1CC2=CC=C(C=C2)S(=O)(=O)N(C)C)C(=O)NCC3=CC=C(C=C3)C(C)C,Inactive,7,,,7.41,6.38626,-1.32111,9.77106,13.7776
882,26729287,2808819,CC1=CSC2=NC=NC(=C12)NC3CCN(CC3)CC4=CC=CC=C4,Inactive,7,,,7.41,5.58588,15.1145,5.04536,2.05694
883,14740240,1346476,CCOC(=O)C1=CC(=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,Inactive,7,,,7.4,4.12387,11.9401,8.28791,1.95774
884,49816901,6470627,CCC1CCCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=NC=C3,Inactive,7,,,7.39,4.5313,13.7796,4.67114,3.73218
885,49667041,24761146,CC1=CC2=C(C=C1)NC=C2/C=C/C3=CC=[N+](C=C3)C.[I-],Inactive,7,,,7.39,1.22048,7.39367,8.88613,5.89657
886,26730261,2732789,CN1C(=C(C(=O)N(C1=O)C)C(C[N+](=O)[O-])C2=C(C=CC(=C2)Br)OC)N,Inactive,7,,,7.37,2.2071,8.94541,4.24921,8.91681
887,57264231,16250990,CC1CCCN(C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N)Cl,Inactive,7,,,7.37,4.79481,11.2184,0.609286,10.2774
888,22412647,691624,CC1=CC(=C(C(=C1)C)N=CC2=CC(=C(C=C2)OC(=O)C)OC)C,Inactive,7,,,7.36,3.71794,2.14606,10.5322,9.41465
889,92763440,181390,CC1CCOC(=O)C=CC=CC(=O)OC2CC3C4(C2(C5(CCC6(C(C5O3)O6)C)COC(=O)C1O)C)CO4,Inactive,7,,,7.36,3.54815,10.1137,2.34578,9.60559
890,49647281,24747662,C[N+]1=CC=C(C=C1)/C=C/C2=CNC3=C2C=CC(=C3)OC.[I-],Inactive,7,,,7.35,2.84769,8.34506,3.47071,10.2291
891,49816679,2239932,CC1=CC(=C(C=C1Br)C)S(=O)(=O)NCC2=CC=NC=C2,Inactive,7,,,7.34,2.81287,8.27513,10.2287,3.52978
892,50086354,652457,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)CC3=NN(C(=O)C4=CC=CC=C43)C,Inactive,7,,,7.3,4.46899,1.198,8.93622,11.7726
893,49646348,16404087,C[C@@H]1CCC2C(C(O[C@@H]3C24[C@H]1CCC(O3)(OO4)C)OC(=O)CCC(=O)NC(C)(C)CO)C,Inactive,7,,,7.29,1.93828,4.71997,9.40132,7.74619
894,7976207,766823,CC1=CC(=C(C=C1)OC)NCC2=CC(=C(C=C2OC)OC)OC,Inactive,7,,,7.29,1.10989,6.01571,8.71985,7.12472
895,85269241,3554039,CC(=O)NC1=CC=C(C=C1)OCC(=O)NC2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCOCC3,Inactive,7,,,7.27,2.75923,4.09703,6.90075,10.8247
896,24809272,2851304,CN1C2=CC=CC=C2N=C1N=NC3=CC=C(C=C3)N(C)C,Inactive,7,,,7.24,4.85418,1.17162,13.0536,7.49628
897,56318271,18109218,C1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CC=NC=C3)Cl,Inactive,7,,,7.22,2.41654,10.0243,4.12636,7.51079
898,57264781,16308681,C1CN(CCN1C(=O)CCC(=O)NCC2=CC(=CC=C2)C(F)(F)F)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,7,,,7.21,6.91482,-2.49758,13.1122,11.001
899,56319551,24980821,C1CN(CCN1C2=CC=C(C=C2)F)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=CC=NC=C4,Inactive,7,,,7.19,0.956559,8.47776,6.89346,6.19062
900,24799713,16191383,CN1C=C(C(=N1)C2=CC3=C(C=C2)OCCO3)CNCC4=CC=C(C=C4)OC(F)(F)F,Inactive,7,,,7.18,4.92665,4.3652,3.07597,14.1118
901,17512176,12005596,CCCCCCCCCCCC[N+](C)(C)CC#CC.[Br-],Inactive,7,,,7.17,3.54862,7.93745,11.0827,2.49243
902,49674097,2118660,CN(C)S(=O)(=O)C1=CC=CC(=C1)CSCC2=CC(=CC=C2)S(=O)(=O)N(C)C,Inactive,7,,,7.15,4.98607,11.8786,0.254416,9.31205
903,47203394,1167228,COC1=CC(=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)Br)OC,Inactive,7,,,7.13,0.781622,6.28889,6.92677,8.17117
904,56320131,24981189,CC(C)CN1C(=C(C(=O)N(C1=O)C)C(=O)COC(=O)/C=C/C2=CC=CC=C2)N,Inactive,7,,,7.12,4.22632,13.0402,3.4639,4.84627
905,24815640,2152263,C1CC2=CC=CC=C2N(C1)C(=O)COC3=CC=CC4=C3CCN(C4=O)CC5=CN=CC=C5,Inactive,7,,,7.1,1.26041,6.31964,6.1021,8.87796
906,47204346,23724408,CC1=C(C2=CC=CC=C2N1CC=C)/C=C/C3=CC=[N+](C=C3)C.[I-],Inactive,7,,,7.1,3.88522,1.61292,9.59382,10.093
907,144095909,60158139,CCOC(=O)[C@@]12CCCC=C1N(C(=O)[C@H]2CC(=O)N3CCCC3)CCC4=CC=C(C=C4)Cl,Inactive,7,,,7.09,2.38506,7.04444,4.19021,10.0319
908,85268891,5218069,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)CC3=CC(=C(C(=C3)OC)OC)OC,Inactive,7,,,7.07,2.6449,5.36239,5.05105,10.8109
909,17416077,2892066,CC1=CC(=CC(=C1)OCC(CN2CCC(CC2)CN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)O)C.Cl,Inactive,7,,,7.07,1.04738,7.45466,8.11139,5.63523
910,57265048,4969288,C1CCN(C1)C(CNC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCC4=CC=CC=C43)C5=CC=CO5,Inactive,7,,,7.07,0.921518,6.9497,5.99891,8.24726
911,103076131,49790954,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C3=CSC(=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Inactive,7,,,7.06,5.98585,11.8593,10.6989,-1.37897
912,26661470,931812,CCOC(=O)C1=CN=C(N=C1NC2CCCC2)N3C(=CC(=N3)C)C,Inactive,7,,,7.04,1.37429,7.25589,5.25907,8.60452
913,17409023,135510994,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N/N=C/C3=CC(=C(C=C3)O)OC,Inactive,7,,,7.03,9.49972,20.4483,-0.239707,0.878965
914,103159082,49792370,COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC=CC3=C2OC=C3C4=CN=CC=C4,Inactive,7,,,6.98,1.46425,7.85246,8.17536,4.92038
915,17512814,1952659,C1=CC=C2C(=C1)C(=CC=N2)NC(=O)CSC3=NN=C(S3)C4=CN=CC=C4,Inactive,7,,,6.97,2.19676,9.16525,7.77978,3.9696
916,24808531,5735198,CN1C2=CC=CC=C2N=C1/C=C/C3=CC=C(C=C3)OC,Inactive,7,,,6.97,5.62574,-0.0536553,13.7185,7.23945
917,125305494,53382850,C1=CC=C(C=C1)C2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N=C3N,Inactive,7,,,6.94,2.08046,7.63869,9.06819,4.1173
918,49729243,23631972,C1=CC(=CC=C1CCNC2=NC=NC3=C2C=C(C=C3)Cl)O,Inactive,7,,,6.94,3.22028,10.7869,2.90544,7.12599
919,17386515,570353,C1=CC=C(C=C1)C(=O)NC(C(F)(F)F)(C(F)(F)F)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],Inactive,7,,,6.94,3.41083,2.12826,9.65201,9.03605
920,24830288,2094589,CCC1=CC=C(C=C1)C(=O)OCC(=O)C2=C(N(C(=O)N(C2=O)C)CC(C)C)N,Inactive,7,,,6.88,3.34269,8.87863,9.58419,2.16686
921,49734889,5078206,C1COCCN1C(=O)C2=CC3=C(C=C2)C(=O)N(C(=S)N3)CC4=CC=C(C=C4)Cl,Inactive,6,,,6.86,3.77725,4.61071,12.1771,3.78225
922,49733812,24793445,CC1=C(OC=N1)C(=O)NC2CCCC3=C2C=NN3C4=CC=C(C=C4)C(C)(C)C,Inactive,6,,,6.83,3.63335,5.77278,11.7099,2.99948
923,24798035,16189928,C1CC(CN(C1)CC2=CC=NC=C2)C(=O)C3=CC=C(C=C3)C(F)(F)F,Inactive,6,,,6.81,2.45305,3.49117,9.34154,7.60309
924,47197751,23723818,CCOC(=O)C1(CCN(CC1)CC2=CC(=CC(=C2)OC)OC)CCOC3=CC=CC=C3,Inactive,6,,,6.8,5.28777,14.0749,4.64751,1.66928
925,49714285,16001253,CC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)[N+](=O)[O-],Inactive,6,,,6.79,3.86137,6.8456,11.4873,2.02946
926,26661656,1208225,CC1(CC2=C(CN1C)SC(=C2C#N)NC(=S)NC(=O)C3=CC=CC=C3)C,Inactive,6,,,6.79,10.1768,19.8577,-4.96491,5.46231
927,4256356,936105,C1=CN=CC=C1CNS(=O)(=O)C2=CC=C(S2)Br,Inactive,6,,,6.7,1.18649,6.52377,8.23325,5.34303
928,125001417,53338862,C1COCCN(CCOCCOCCN1CC2=CC=C(C=C2)S(=O)(=O)C(F)(F)F)CC3=CC=C(C=C3)S(=O)(=O)C(F)(F)F.C(=O)(C(F)(F)F)O,Inactive,6,,,6.66,0.468347,7.32053,6.38454,6.27808
929,49734541,20901875,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NC4=CC=CC(=N4)C,Inactive,6,,,6.66,2.10511,9.63732,5.22404,5.12115
930,17513005,1046754,C1=CC(=CN=C1)C(=O)NC(C(F)(F)F)(C(F)(F)F)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],Inactive,6,,,6.65,4.44383,8.81003,0.462032,10.6856
931,26659668,2849603,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC2=CC=CC=C2O,Inactive,6,,,6.63,2.1164,3.67466,8.5223,7.68956
932,24812735,16193772,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=CC=C2)C(C)(C)CC.[Br-],Inactive,6,,,6.63,3.4211,5.5894,3.05277,11.2379
933,103051063,49778710,COC1=C(C=C(C=C1)NC(=O)C2CC3=C(C=CN=C3O2)C4=CC=C(C=C4)Cl)OC,Inactive,6,,,6.61,6.33966,-2.06469,12.9041,8.99922
934,24799454,16191125,C1CN(CCC1C2=CC=NC=C2)CC3=NC(=NO3)CC4=CC(=CC=C4)C(F)(F)F,Inactive,6,,,6.59,7.81786,6.11241,-2.72957,16.4019
935,103075384,49790458,CC1=C(C=CC(=C1)OC)C2=COC3=C2C=CC=C3C(=O)NCC4=CC(=C(C=C4)F)F,Inactive,6,,,6.58,2.97635,10.0153,6.982,2.75727
936,24838551,5309912,CCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)C,Inactive,6,,,6.54,2.73491,9.50376,7.21024,2.90599
937,17431660,3168202,CCOC(=O)C1=C(SC=C1C2=CC=CC=C2)NC(=O)CSC3=NC(=CC(=N3)N)N,Inactive,6,,,6.54,3.52477,8.95257,1.55184,9.10317
938,3716284,2999544,CCCCN1C2=C(C=C(C=C2)S(=O)(=O)N)N=C1SCC3=NC=C(O3)C4=CC=CC=C4,Inactive,6,,,6.53,4.38457,11.3493,7.49927,0.741338
939,89850449,10662,C1=CC(=C(C=C1Br)C(=O)C(=O)C2=C(C=CC(=C2)Br)O)O,Inactive,6,,,6.53,3.19962,6.88219,10.256,2.44273
940,85146060,3235429,C1=CC(=CN=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,Inactive,6,,,6.52,0.879982,5.54493,6.34075,7.67768
941,22414306,15945780,CC1=CC=C(C=C1)C2=CC(=[N+](O2)C)C3=CC=C(C=C3)C.[O-]Cl(=O)(=O)=O,Inactive,6,,,6.44,3.61361,5.8045,2.36213,11.1455
942,4248543,3242611,CCC1=CC=C(C=C1)C2=NC(=C(O2)C)CN3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=CC=C5,Inactive,6,,,6.43,3.36292,8.48785,1.68598,9.11089
943,864609,665851,C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=CC=C4Cl,Inactive,6,,,6.43,0.601767,6.18048,5.84208,7.25372
944,56316924,24687220,CC(C(=O)N(C)C1CCCCC1)SC2=NC3=CC=CC=C3C(=O)N2C,Inactive,6,,,6.42,1.36881,5.09811,8.30874,5.8666
945,17506577,5338376,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=C(C=C3)Br,Inactive,6,,,6.41,4.42812,12.5744,2.38751,4.25479
946,99455935,46943517,CC1=C(C=CC(=C1)OC)C2=COC3=C2C=CC=C3C(=O)NCC4=CC(=C(C=C4)OC)OC,Inactive,6,,,6.37,2.39472,9.2208,3.36061,6.51359
947,14730510,2983190,CCC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)COC3=CC=CC=C3Cl,Inactive,6,,,6.35,2.81866,2.90232,9.80659,6.35429
948,4261086,973892,C1CSC(=N1)SCC(=O)NC2=CC=NC3=CC=CC=C32,Inactive,6,,,6.35,1.00783,5.77638,7.77075,5.51356
949,24824133,6604199,C[C@H]1C[C@H](C(=O)[C@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,Inactive,6,,,6.34,3.27908,3.49006,10.9336,4.59811
950,49676049,16278296,CC1=C(SC2=NC=NC(=C12)NCC(C3=CC=C(C=C3)[N+](=O)[O-])O)C,Inactive,6,,,6.33,3.48723,1.39921,8.76036,8.83261
951,49734447,24793563,CN1C2=C(C=CC(=C2)C(=O)N3CCN(CC3)CC4=CC=CC=C4)S/C(=C\C5=CC(=C(C=C5)OC)OC)/C1=O,Inactive,6,,,6.33,5.97704,8.94493,-1.94009,11.9818
952,26659082,2037850,C1=CC(=CC=C1CCNC2=C(C(=NC=N2)Cl)N)O,Inactive,6,,,6.33,4.66227,5.32393,1.18653,12.4735
953,49643848,2979013,CC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C,Inactive,6,,,6.32,1.24482,6.09422,7.94363,4.91943
954,57262265,6057273,CC1=C(C=C(C=C1)NC(=O)/C=C/C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3)S(=O)(=O)N(C)C,Inactive,6,,,6.32,3.05461,4.12215,4.19073,10.636
955,24792899,2205478,C1CN(CCC1NC(=S)NCC2=CC=C(C=C2)Cl)CC3=CC=CC=C3,Inactive,6,,,6.3,2.87537,3.51355,10.257,5.12478
956,26731878,16746083,C1=CC(=CC(=C1)Cl)NC2=NC=NC(=C2)C3=NC(=NC=C3)NCCCO,Inactive,6,,,6.3,5.20758,12.7343,-0.0198227,6.17296
957,143472089,5786741,CC\1=CC(=O)C(=C/C1=N\OS(=O)(=O)C2=CC=CC=C2)C(C)C,Inactive,6,,,6.28,2.70992,2.63367,9.12522,7.07997
958,26729069,2808509,CC1=CSC2=NC=NC(=C12)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F,Inactive,6,,,6.28,4.19179,7.02892,0.808854,10.9937
