PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 3.6 uM,Standard Deviation,Inhibition at 3.6 uM [1],Inhibition at 3.6 uM [2],Inhibition at 3.6 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Average percent inhibition of the counterscreen at a compound concentration of 3.6 uM.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 1.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 2.,Percent inhibition of the counterscreen at a compound concentration of 3.6 uM; replicate 3.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
1412,17508136,12004711,COC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C[N+]2=CC=CC=C2.[Cl-],Inactive,3,,,3.98,10.9161,15.2777,7.44558,-10.7792
1413,99454368,46942664,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC(=C(C=C3)F)Cl)C4=CC=C(C=C4)S(=O)(=O)C,Inactive,3,,,3.98,11.0992,-5.09597,-2.57619,19.6075
1414,49715110,20875293,C1CC1C(=O)NC2=C(OC3=CC=CC=C32)C(=O)NC4=CC=C(C=C4)F,Inactive,3,,,3.97,6.35445,-2.24945,12.6972,1.46168
1415,99494798,4803891,CCOC1=CC=C(C=C1)NC(=O)COC(=O)C2COC3=CC=CC=C3O2,Inactive,3,,,3.94,4.23106,-1.91901,7.91327,5.83496
1416,85268801,4880796,C1COCCN1C2=CC=C(C=C2)NC(=O)COC3=CC(=C(C=C3)F)Cl,Inactive,3,,,3.92,3.71921,7.96133,-1.01755,4.80654
1417,7969483,975422,CC1=CC2=C(C=C1C)OC(=C2C)C(=O)NCC3=CC=NC=C3,Inactive,3,,,3.82,12.045,17.3139,6.08844,-11.9285
1418,22415438,2919874,C1CN(CCN1C2=CC(=C(C=C2)[N+](=O)[O-])N3CCOCC3)C(=O)C4=CC=CC=C4,Inactive,3,,,3.81,11.6301,-11.2327,5.5866,17.0894
1419,7967321,848732,C1=CC=C(C(=C1)C2=NN=C3N2N=C(S3)C4=CC=NC=C4)Cl,Inactive,3,,,3.81,7.872,2.83724,13.9061,-5.30193
1420,56321798,24687847,C1CN(CCN1C(=O)COC(=O)C2=C(C=C(C=C2)O)O)C(=O)COC(=O)C3=C(C=C(C=C3)O)O,Inactive,3,,,3.8,12.0589,16.1298,-12.5709,7.82767
1421,49825181,4908491,CCC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NC3CC(NC(C3)(C)C)(C)C,Inactive,3,,,3.79,3.85226,-1.56806,5.60754,7.32661
1422,49680578,9568953,C/C(=N\NC1=C(C=CC(=C1)C(F)(F)F)Cl)/C2=CC=NC=C2,Inactive,3,,,3.73,4.86456,9.20637,-2.61399,4.59885
1423,49726325,2836735,CCC1CCCCN1C(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,3,,,3.65,12.84,-4.8757,-5.97125,21.7978
1424,49724489,2992149,CN1CCN(CC1)C(=O)COC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)OC)Cl,Inactive,3,,,3.62,16.1076,-18.7068,18.7053,10.8529
1425,81066290,1505905,CC1=C(C=CC=C1F)NS(=O)(=O)C2=CC=C(C=C2)N3CCCC3=O,Inactive,3,,,3.58,15.7862,-0.574895,-13.331,24.66
1426,99494885,46948258,COCCNC1=C2C(=NC=N1)N(C=N2)[C@H]3CN(C[C@H](O3)CO)CCC4=CC=CC=C4,Inactive,3,,,3.57,4.5439,9.20871,-1.91848,3.41997
1427,56316785,24979598,CCN1CCN(CC1)C2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)NC(=O)/C=C/C4=CC=C(C=C4)[N+](=O)[O-],Inactive,3,,,3.5,7.00961,6.55215,10.1375,-6.19701
1428,49828198,8384995,C1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NCCC3=CNC4=CC=CC=C43,Inactive,3,,,3.42,2.97398,4.68929,6.26013,-0.685638
1429,7966011,1322134,C1CCC2=C(C1)C3=C(S2)N=C(N(C3=O)C4=CC=CC=C4)SCC(=O)NCC5=CC=CO5,Inactive,3,,,3.41,6.10314,-0.916075,-0.900751,12.0383
1430,862386,663611,CC1(CC2=C(CO1)SC3=C2C(=NC(=N3)SC)SCC(=O)NCC4=CC=CO4)C,Inactive,3,,,3.39,12.6848,18.8656,3.50172,-12.205
1431,49665827,1476993,CC1=C(SN=N1)S(=O)C2=CC=C(C=C2)Br,Inactive,3,,,3.37,3.19628,3.49366,-0.607819,7.21842
1432,49818922,3830863,C1=COC(=C1)C(=O)NNC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],Inactive,3,,,3.35,8.55383,13.7647,3.467,-7.18685
1433,26664029,511504,C1=CC=C(C=C1)CN=CC2=C(C=CC3=CC=CC=C32)O,Inactive,3,,,3.34,11.2248,-12.4939,10.2275,12.275
1434,93577066,269869,CCOC(=O)C1=CC=C(C=C1)N=CC2=CN=C(N=C2N)N,Inactive,3,,,3.32,5.41563,10.2715,2.63117,-2.94016
1435,57267787,4857878,C1COCCN1C2=CC=C(C=C2)NC(=O)CSC3=C(C=CC(=C3)Cl)Cl,Inactive,3,,,3.31,5.02813,10.0902,-1.94018,1.78966
1436,17514797,9558596,CN1CCN(CC1)/N=C/C2=C3C=CC=CN3C(=N2)C4=CC(=CC=C4)[N+](=O)[O-],Inactive,3,,,3.29,13.7779,-14.4687,19.1121,5.23591
1437,51090123,7292627,C1CN(CCN1C2=NC3=C(S2)C=CC=C3Cl)C(=O)C4=CC=C(O4)[N+](=O)[O-],Inactive,3,,,3.24,12.9148,7.83342,-14.3682,16.2488
1438,49675854,5192579,CC1CCCC(N1C(=O)COC(=O)CC2=CC=C(C=C2)F)C,Inactive,3,,,3.23,14.8827,-8.36448,24.2382,-6.18854
1439,24811667,4090590,CCC(C)NC(=O)C1=CC2=C(C=C1)SCC(=O)N2CC3=CC=CC=C3,Inactive,3,,,3.22,3.83986,-1.52299,3.30207,7.88164
1440,49724665,2667330,C1=CC=C(C=C1)C2=NC(=NN2)SCC(=O)NC3=C(C=C(C=C3)F)F,Inactive,3,,,3.19,4.01841,-2.04636,3.90033,7.71977
1441,26657606,6901909,CC1=CC(=C(O1)C)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-],Inactive,3,,,3.18,13.7017,-13.1546,20.3739,2.30938
1442,49822890,8034762,CCCC1=CC(=O)OC2=C1C(=CC(=C2)C)OCC(=O)NC3=CC=CC=N3,Inactive,3,,,3.1,8.77513,3.58675,-7.88428,13.5937
1443,7970055,4394824,CC1=CC(=CC=C1)N2C(=NN=C2SCC(=O)NC3=NC=CS3)CNC(=O)C4=CC=CC=C4,Inactive,3,,,3.06,11.8891,11.7964,-13.749,11.134
1444,49828876,17584213,CCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4,Inactive,3,,,3.04,10.1567,-2.20747,17.2427,-5.91674
1445,17410515,1486794,C1CC(=NN(C1)C(=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,Inactive,3,,,3.04,18.5274,13.907,-23.0446,18.2484
1446,49819625,24817981,C1C=CCC2C1C(=O)N(C2=O)CCC(=O)OCC(=O)NCCC3=CC=CC=C3,Inactive,3,,,3.03,2.93577,6.91656,2.33245,-0.173814
1447,26730118,9561388,C/C(=N\NC(=S)N)/C1=CC=NC=C1,Inactive,3,,,3.01,7.60701,12.7618,-5.79824,2.05235
1448,49648873,4869315,CN(C)CCCNC(=O)C(=O)C1=C(C(=C2N1C=CC3=CC(=C(C=C32)OC)OC)C4=CC(=C(C=C4)OC)OC)C5=CC=CC=C5,Inactive,3,,,2.99,8.52363,-7.41165,2.91124,13.4664
1449,17512866,1943770,CN1C(=NN=C1SCC(=O)NC2=CC3=C(C=C2)N=C(S3)SCC(=O)NC4CC4)C5=CC=CC=C5,Inactive,2,,,2.96,10.6316,8.46592,12.3171,-11.9135
1450,49676751,4108686,CC1CCCC(N1C(=O)COC(=O)CCC2CCCC2)C,Inactive,2,,,2.94,14.0426,4.38493,19.3645,-14.9412
1451,56314972,16290782,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)CCC2=CC(=C(C(=C2)OC)OC)OC)OCC,Inactive,2,,,2.92,2.88112,6.962,1.3572,0.445656
1452,24841193,4961737,C1=C2C(=CC(=C1NC(=O)CCl)Br)NC(=O)N2,Inactive,2,,,2.89,4.10717,8.58678,-0.945726,1.03514
1453,49722654,16016996,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C(C)N3C(=O)C4=CC=CN4C=N3,Inactive,2,,,2.84,2.79054,0.762955,6.78745,0.978589
1454,49678087,2520863,CCOC(=O)C1CCN(CC1)CC2=C(C3=CC=CC=C3C(=C2)Cl)O,Inactive,2,,,2.83,8.84903,13.0527,-8.53138,3.98354
1455,14740208,2212582,CC1=C(C=CC=C1Cl)NC(=O)CSC2=NN=C(N2CC=C)CCNC(=O)C3=CC=CS3,Inactive,2,,,2.77,9.33305,15.9462,-3.21835,-4.43044
1456,103163562,49795816,CC1(CCN1CC2=CC=C(C=C2)SC)C(=O)NCCOC3=CC=C(C=C3)OC,Inactive,2,,,2.76,16.5021,6.42968,20.8845,-19.0344
1457,49736714,2996437,CC(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4O3,Inactive,2,,,2.75,7.24579,3.41323,-6.43149,11.2802
1458,17401314,988923,CCN1C(=NN(C1=S)CC(=O)NC2=CC=C(C=C2)OCC)C3=CC=CC=C3Cl,Inactive,2,,,2.74,4.37298,-0.263105,8.91944,-0.448227
1459,49733800,3161723,COC1=CC=C(C=C1)NC(=O)CSC2=NNC(=N2)C3=CC=CC=N3,Inactive,2,,,2.72,6.46777,11.5066,0.539164,-3.87811
1460,4264395,2162991,CCOCC(=O)NC1=CC=CC(=C1)C(=O)OCC,Inactive,2,,,2.72,6.64947,9.19955,-6.4216,5.38323
1461,22404899,2169532,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CS5,Inactive,2,,,2.7,15.8522,10.8714,-19.4689,16.6874
1462,863764,665015,C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=NC=NC4=C3C=NN4CC5=CC=CC=C5,Inactive,2,,,2.68,6.27102,11.5036,-0.947778,-2.51235
1463,17412617,2851202,CC1=C(C=CC(=C1)[N+](=O)[O-])NCC2=CC3=CC=CC=C3C=C2,Inactive,2,,,2.64,8.66707,0.0378455,14.3156,-6.42993
1464,57267480,16317776,CC1CC1C(=O)OCC(=O)NCCC2=CC=C(C=C2)OC,Inactive,2,,,2.63,16.0232,-19.8041,16.6105,11.085
1465,56314647,736186,COC1=C(C=C(C=C1)/C=C/C(=O)O)O,Inactive,2,,,2.63,5.89964,-2.44408,-0.578084,10.8992
1466,49823381,4911497,CCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)NC3CC(NC(C3)(C)C)(C)C,Inactive,2,,,2.6,0.576818,2.29574,2.0973,3.40801
1467,49820189,5901949,COC1=CC(=CC(=C1OC)OC)C2=C3C(=CC(=N2)C(=O)NCC4CCCO4)C5=CC=CC=C5N3,Inactive,2,,,2.55,11.3184,11.0541,10.0427,-13.4455
1468,46500596,3247428,C[C@]1(C[C@H]1C2CCCCC2)[C@H](C3=CC=C(C=C3)C(=O)OC)NC(=O)C4=CC=CO4,Inactive,2,,,2.54,6.17016,5.90809,-6.10963,7.83648
1469,24805849,685884,CC(=O)NC1=NC=C(S1)CC2=C(C=CC(=C2)Cl)Cl,Inactive,2,,,2.54,17.0918,23.2056,-18.6509,3.05818
1470,4247595,3241786,COC(=O)C1=CC=C(C=C1)NC(=O)CN2CCN(CC2)C3=CC=C(C=C3)Cl,Inactive,2,,,2.51,3.35154,1.36639,7.06176,-0.906446
1471,22401763,9616943,C1=CC=C2C(=C1)N=C(N2/N=C/C3=CC=C(S3)[N+](=O)[O-])CO,Inactive,2,,,2.51,17.8717,-16.3523,-2.63541,26.5086
1472,49680945,54691658,COC1=CC(=C(C=C1)NC(=O)CSC2=C(C3=C(S2)C(=CC(=O)N3)O)C#N)OC,Inactive,2,,,2.48,8.27773,-8.41476,4.21258,11.6378
1473,49645703,13354024,CC1(CC(=CC(=O)C1)C2=CC3=C(C=C2)OCO3)C,Inactive,2,,,2.47,5.24335,-4.6393,4.22086,7.84313
1474,14743581,2048059,COC1=CC=C(C=C1)NC(=O)CSC2=NC=NC3=C2C=NN3CC4=CC=CC=C4,Inactive,2,,,2.38,2.34103,2.03815,5.40147,-0.302383
1475,7977111,135449258,COC1=CC=C(C=C1)NC(=O)CSC2=NC(=CC(=O)N2C3=CC=CC=C3OC)O,Inactive,2,,,2.37,4.93857,-0.435077,-1.76342,9.31369
1476,49733384,1086028,CC1=CC=CC=C1C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=O)C4=CC=C(O4)[N+](=O)[O-],Inactive,2,,,2.37,14.2505,6.33876,17.4992,-16.7242
1477,26659192,9635825,CC(=O)N(C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3)/N=C/C4=CC=C(O4)[N+](=O)[O-],Inactive,2,,,2.37,8.92359,6.24185,-9.96907,10.8345
1478,49665422,3147386,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCOC,Inactive,2,,,2.35,12.4949,8.54095,-15.078,13.5884
1479,24822896,46496113,COC1=CC(=C(C=C1)/C=N/NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-])OC,Inactive,2,,,2.35,9.52384,15.817,-4.19354,-4.5733
1480,121286255,355710,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=NC=CS3,Inactive,2,,,2.34,6.80812,-5.16267,11.3183,0.873075
1481,17506468,1242806,CN1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],Inactive,2,,,2.32,6.85705,11.9671,-3.36422,-1.6398
1482,26658228,3648622,C1=CC(=C(C=C1S(=O)(=O)N)NC(=O)C2=CC=C(O2)[N+](=O)[O-])O,Inactive,2,,,2.28,11.8512,4.07081,-13.0482,15.8147
1483,17414198,1287749,COC1=CC=CC(=C1)C(=O)COC2=CC=CC(=C2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-],Inactive,2,,,2.28,2.49631,5.29324,2.3571,-0.819868
1484,14723866,2218471,COCCSC1=CC=CC=C1C(=O)NCC2=CC3=C(C=C2)OCO3,Inactive,2,,,2.27,0.975664,1.86852,1.33002,3.61574
1485,49817685,16335372,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=C(N(N=C2C)C3=CC=CC=C3)C)OCC,Inactive,2,,,2.25,2.44032,4.18372,-1.19383,3.75538
1486,17433380,2289022,C/C=C/C1=CC(=C(C=C1)OCCOC2=C(C=C(C=C2)C=O)OC)OC,Inactive,2,,,2.21,7.96942,0.41189,-6.53303,12.7391
1487,92764196,266926,C1CCC(CC1)C2=CC(=O)NC(=O)N2,Inactive,2,,,2.19,1.54092,0.154047,3.88417,2.51873
1488,103163250,49795586,COC1=CC(=C(C=C1)C2=CN3C(=CN=C3C(=C2)NC=O)C4=CC(=C(C=C4)OC)OC)OC,Inactive,2,,,2.18,7.78936,-7.46191,11.6149,2.37556
1489,49670054,135829845,CCOC1=C(C=CC(=C1)/C=N/NC2=NN=C(N2N)C)O.Cl,Inactive,2,,,2.17,9.51213,15.2672,-7.0417,-1.70934
1490,4259153,2236092,C1CCN(C1)S(=O)(=O)C2=CC(=C(C=C2)OCC(=O)NCC3=CC4=C(C=C3)OCO4)Cl,Inactive,2,,,2.14,7.86358,-2.2137,13.1821,-4.54025
1491,49673350,9684646,C/C(=N\NC1=NC2=CC=CC=C2N1)/C3=CC=CC=N3,Inactive,2,,,2.13,20.3836,29.7768,-18.7584,-4.63781
1492,26668729,652603,CC(=O)NC(CC1=CC=C(C=C1)OC)C(=O)NC2CCN(CC2)C3=NN=NN3C4=CC=CC=C4,Inactive,2,,,2.12,9.42865,7.83044,9.70875,-11.1653
1493,85199994,2369164,CC1=CC(=C(C=C1)NC(=O)COC(=O)C2=CC(=O)C3=CC=CC=C3O2)Br,Inactive,2,,,2.1,5.1238,8.60272,1.60624,-3.9192
1494,14745225,2431180,C1CN(CCN1C2=CC=CC=C2)C(=O)COC(=O)C3=NC4=CC=CC=C4C=C3,Inactive,2,,,2.06,8.56258,11.142,4.46761,-9.41495
1495,49821638,4906603,CCC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NCCCN3CCOCC3,Inactive,2,,,2.03,3.54646,5.5074,-2.8393,3.41917
1496,861996,663228,COC1=C(C=C(C=C1)NC(=O)CSC2=NN=C(N2N)C3=CC=CC=N3)Cl,Inactive,2,,,2.01,14.3858,21.6741,-12.3487,-3.28222
1497,3711897,2571013,CC1=C(C(=NN1CC2=CC=CC=C2)C)C(=O)OCC(=O)NC3=CC=CC=C3SCC#N,Inactive,2,,,2,6.49276,-7.17749,6.30286,6.87102
1498,14723919,612005,C1=CC=C(C=C1)NC2=C(C=NC=C2)[N+](=O)[O-],Inactive,1,,,1.98,3.26366,-1.08075,0.525747,6.50453
1499,47202440,880868,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)C#N)C=O,Inactive,1,,,1.97,8.69147,-1.56105,13.9293,-6.46401
1500,49829321,2046793,CC1=C(C=CC=C1Cl)NC(=O)CSC2=NC3=C(N2)C=C(C=N3)Cl,Inactive,1,,,1.96,4.12934,-3.34618,6.72467,2.50456
1501,85198902,3948273,C1COC2=C(O1)C=CC(=C2)NC(=O)COC(=O)C3=CC=C(O3)Br,Inactive,1,,,1.94,7.23772,-6.08758,11.4531,0.452408
1502,861629,662867,CN(C)C1=CC=C(C=C1)CN(C2CCS(=O)(=O)C2)C(=O)C3COC4=CC=CC=C4O3,Inactive,1,,,1.92,16.0856,24.5554,-7.47553,-11.3313
1503,17431932,845583,CC1=C(N=CC=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],Inactive,1,,,1.88,1.73101,-0.0462615,4.15329,1.54698
1504,56318121,24980163,CC(C1=CC=CC=C1)NC(=O)C(C)OC2=C(C=C(C=C2)S(=O)(=O)N3CCCC3)[N+](=O)[O-],Inactive,1,,,1.83,16.0074,0.351007,22.1367,-16.9892
1505,17516369,5239604,COC1=CC=C(C=C1)CCNC(=O)COC(=O)C23CC4CC(C2)CC(C4)C3,Inactive,1,,,1.82,7.29249,3.73175,9.6461,-7.90823
1506,17511500,4898779,CC1=CC(=CC=C1)N2C(=C(C3=NC4=CC=CC=C4N=C32)C5=NC6=CC=CC=C6N5C)N,Inactive,1,,,1.82,10.1416,7.44381,10.4398,-12.4149
1507,24826648,2397695,C1=CC=C(C(=C1)NC(=O)COC(=O)C2=CC=C(C=C2)Br)Br,Inactive,1,,,1.81,4.06489,-3.65331,6.08528,3.01178
1508,85199522,2429550,C1CCN(C1)S(=O)(=O)C2=CC=C(S2)CC(=O)NC3=CC(=CC=C3)[N+](=O)[O-],Inactive,1,,,1.81,7.05697,0.509367,-6.10434,11.0336
1509,14733679,4169684,C1=CC(=CN=C1)CNC(=O)C2=CC=CN3C2=NC4=C(C3=O)SC=C4,Inactive,1,,,1.7,2.87091,5.18459,1.75739,-1.84694
1510,24837860,3797644,C1CCN(C(=O)C(C1)Cl)C(=O)C2=CC=C(C=C2)Cl,Inactive,1,,,1.69,18.2993,9.96383,-23.6793,18.7937
1511,49674019,2122118,CCCN(CC(=O)NC1=C(C=C(C=C1)Br)F)CC(=O)NC2=CC=CC=C2C,Inactive,1,,,1.69,11.3411,17.6149,-7.92273,-4.62287
1512,51090337,7116925,C1CC1C(=O)NC2=C(OC3=CC=CC=C32)C(=O)NC4=CC=CC=C4,Inactive,1,,,1.67,8.98599,-8.64432,13.2563,0.398522
1513,17510178,18774285,CC1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)/C=N/NC(=S)NC,Inactive,1,,,1.56,11.9183,-5.33833,18.3303,-8.30446
1514,125305439,53382795,C1C[C@@H]2[C@H](COC[C@@H](CN2CC3=CC(=CC=C3)C(F)(F)F)O)O[C@H]1CC(=O)NCCC4=CC=CC=C4,Inactive,1,,,1.55,10.9543,5.56697,-13.4154,12.4996
1515,49665776,4254388,C1C2=CC=CC=C2C(=O)N1C(CC3=CC=C(C=C3)O)C(=O)NN,Inactive,1,,,1.55,0.662469,2.10831,1.91772,0.617434
1516,4248342,3242430,COC1=C(C=C(C=C1)CCNC(=O)CSC2=NN=C(O2)CNC(=O)C3=CC=CS3)OC,Inactive,1,,,1.47,6.76766,-5.41008,-0.850321,10.6724
1517,57261052,2560914,CC1=C(C=CC(=C1)Cl)NC(=O)CN2C(=O)C(=O)N(C2=O)C3CCCC3,Inactive,1,,,1.38,6.8727,9.74642,1.49214,-7.08715
1518,103163152,49795520,CC1(CCN1CC2=CC3=CC=CC=C3C=C2)C(=O)NCCOC4=CC=C(C=C4)OC,Inactive,1,,,1.36,6.25361,-6.45337,8.85508,1.67279
1519,26668307,647227,CC1=CC=C(C=C1)OCC2=NN=C(N2CC3=CC=CO3)SCC(=O)NC4=CC5=C(C=C4)OCCO5,Inactive,1,,,1.35,5.62256,9.3018,-2.5977,-2.65303
1520,26663025,872375,C1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,Inactive,1,,,1.32,3.82489,2.93272,-3.95324,4.9917
1521,3713104,2998287,CC(C)CN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NCC4CCCO4)N,Inactive,1,,,1.28,4.53103,3.78698,5.13807,-5.07775
1522,85270539,3659548,C1=CC(=C[N+](=C1)[O-])C(=O)OCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Inactive,1,,,1.26,13.2862,4.56355,15.6346,-16.4043
1523,14742900,3730240,CCCC1=C(C2=NC3=CC=CC=C3N2C(=C1)NCC4CCCO4)C#N,Inactive,1,,,1.26,10.4514,-12.7133,12.4203,4.0682
1524,14725911,1086218,CCC1=NC(=C(C=C1C)C#N)SCC(=O)N2CCC3=CC(=C(C=C3C2)OC)OC,Inactive,1,,,1.24,13.5397,-13.0054,-2.72711,19.4417
1525,49820520,2048070,CC1=C(C=C(C=C1)NC(=O)CSC2=NC3=C(N2)C=C(C=N3)Br)C,Inactive,1,,,1.21,10.8708,5.87471,-13.812,11.559
1526,103050519,49778328,CS(=O)(=O)C1=CC=C(C=C1)C2=CN3C(=CN=C3C(=C2)NC=O)C4=CC=C(C=C4)F,Inactive,1,,,1.21,13.3491,-9.20453,20.051,-7.22493
1527,7975427,854704,CCCC1=CC(=O)OC2=C1C=C3C(=COC3=C2)C,Inactive,1,,,1.16,5.18319,5.99656,3.50732,-6.02987
1528,4249607,3243535,CC1=CC(=C(C=C1)NC(=O)CN2C3=C(C=C2C(=O)OC)OC=C3)C,Inactive,1,,,1.15,4.80988,-5.1937,2.20228,6.44671
1529,24779111,3815085,CC1=C(C=C(C=C1)NNC(=S)N)Cl,Inactive,1,,,1.11,5.63988,-6.32312,2.33991,7.32778
1530,842331,644590,CC1=CC=C(C=C1)CNC2=CC=C(C=C2)N3CCN(CC3)C(=O)C,Inactive,1,,,1.11,7.10818,10.878,-1.72495,-5.82748
1531,22408706,2489975,C1=CC=C(C(=C1)NC(=O)C2=CN(N=C2C3=CC=C(C=C3)[N+](=O)[O-])CCC#N)Br,Inactive,1,,,1.09,16.2748,9.19456,15.6924,-21.6188
1532,24793086,1254472,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=C(C=C4)Cl,Inactive,1,,,1.04,10.1421,-8.89163,14.9687,-2.95304
1533,49733525,5761700,C1=CC=C(C(=C1)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])N3C=CC=C3,Inactive,0,,,0.97,14.3585,-16.0563,19.0655,-0.104646
1534,103060864,135436012,COC1=CC=CC=C1N2C(=O)C(=C(N=C2SCC(=O)NC3=CC=C(C=C3)Cl)O)CC4=CC=CC=C4,Inactive,0,,,0.94,8.0768,5.72165,-10.4308,7.53885
1535,17410896,1440378,CCC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC4=C(CCC4)C=C3C=C2C,Inactive,0,,,0.93,15.6765,15.2286,-20.8884,8.46424
1536,3712366,2695552,C1CC2=C(C1)C=C(C=C2)NC(=O)CN3C(=O)C4=CC=CC=C4N=N3,Inactive,0,,,0.93,2.37959,2.81088,2.4051,-2.42764
1537,14737330,9551005,CCCN1CC2=C(C1=O)C(=CC=C2)C(=O)NC(C)C3=CC=CS3,Inactive,0,,,0.87,2.73165,1.15178,-2.60344,4.07025
1538,26662144,5405088,CC1=NC=C(C=C1)C(=O)N/N=C\C2=CC=C(O2)[N+](=O)[O-],Inactive,0,,,0.83,7.08528,-7.06406,-0.558546,10.123
1539,857729,332456,C1=CC=C2C(=C1)C(=O)N(C=N2)CC3=CC=CO3,Inactive,0,,,0.81,4.66165,0.537082,6.64684,-4.76225
1540,49668931,3590761,CC1(CC2=C(C(NC(=O)N2C)C3=CC=CC=C3[N+](=O)[O-])C(=O)C1)C,Inactive,0,,,0.8,5.88899,-5.91762,-0.105029,8.42202
1541,17508391,823709,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)CC3=CC=NC=C3,Inactive,0,,,0.73,10.361,13.33,-12.0472,0.910468
1542,17386991,990758,COC(=O)C1=CC2=C(C=C3C=CC=CN3C2=C1C(=O)OC)C4=CC=CC=C4,Inactive,0,,,0.7,4.04051,0.73636,5.63189,-4.26512
1543,49726704,1163944,COC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=CN2C3=CN=CC=C3,Inactive,0,,,0.63,4.7022,-1.3369,-3.89383,7.11061
1544,4245584,3240038,CC(C)C1C(=O)N2C(=N1)C3=CC=CC=C3N=C2SCC(=O)NCCC4=CC(=C(C=C4)OC)OC,Inactive,0,,,0.61,6.98773,2.31871,-8.66954,8.18995
1545,24788343,5294973,CCC(=O)N1CCN(CC1)C2=C(C=C(C(=C2)NCC3CCCO3)F)[N+](=O)[O-],Inactive,0,,,0.55,4.8845,5.72513,1.93064,-5.9988
1546,4258216,890163,C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OCC(=O)N,Inactive,0,,,0.54,1.88351,-1.57825,0.191314,2.99647
1547,51090672,24892684,CC(C)N1CCC2=C(C1)SC(=C2C(=O)OC)NC(=O)C3=CC=C(O3)[N+](=O)[O-].Cl,Inactive,0,,,0.53,6.36108,9.14749,-1.55938,-6.00938
1548,49668593,1418151,COC1=CC=C(C=C1)NC2=NC(=NC(=N2)NCCN3CCOCC3)NC4=CC=C(C=C4)OC,Inactive,0,,,0.52,5.657,-3.40448,8.52232,-3.55019
1549,24795622,889102,CC(=O)COC1=CC2=C(C=C1)C(=CC(=O)O2)C3=CC(=CC=C3)[N+](=O)[O-],Inactive,0,,,0.45,12.3453,16.6129,-13.3506,-1.89993
